date,close,isTP_DN,isTP_UP
2017-07-05,213.9664001464844,,
2017-07-06,212.009765625,,
2017-07-07,213.38465881347656,,
2017-07-10,213.6138610839844,,
2017-07-11,213.45523071289065,,
2017-07-12,215.0592803955078,,
2017-07-13,215.420639038086,,
2017-07-14,216.4253692626953,,
2017-07-17,216.39894104003903,,
2017-07-18,216.5135040283203,,
2017-07-19,217.6856842041016,0.0,0.0
2017-07-20,217.7826690673828,0.0,0.0
2017-07-21,217.5887451171875,0.0,1.0
2017-07-24,217.5359039306641,0.0,1.0
2017-07-25,218.064682006836,0.0,0.0
2017-07-26,218.0735015869141,0.0,0.0
2017-07-27,217.87081909179688,0.0,1.0
2017-07-28,217.6151428222656,0.0,1.0
2017-07-31,217.4918365478516,0.0,1.0
2017-08-01,217.97657775878903,0.0,0.0
2017-08-02,218.08230590820312,0.0,0.0
2017-08-03,217.6593170166016,0.0,0.0
2017-08-04,218.05587768554688,0.0,0.0
2017-08-07,218.46131896972656,0.0,0.0
2017-08-08,217.9236755371093,0.0,0.0
2017-08-09,217.9148101806641,0.0,0.0
2017-08-10,214.8389434814453,0.0,0.0
2017-08-11,215.1562042236328,0.0,1.0
2017-08-14,217.2891082763672,0.0,0.0
2017-08-15,217.2626190185547,0.0,0.0
2017-08-16,217.6416473388672,0.0,0.0
2017-08-17,214.2484436035156,0.0,1.0
2017-08-18,213.91354370117188,0.0,1.0
2017-08-21,214.08094787597656,0.0,0.0
2017-08-22,216.3195953369141,0.0,0.0
2017-08-23,215.54400634765625,0.0,0.0
2017-08-24,215.04165649414065,0.0,0.0
2017-08-25,215.54400634765625,0.0,0.0
2017-08-28,215.5528564453125,0.0,1.0
2017-08-29,215.79962158203125,0.0,0.0
2017-08-30,216.8219757080078,0.0,0.0
2017-08-31,218.1264038085937,0.0,0.0
2017-09-01,218.4348602294922,0.0,1.0
2017-09-05,216.86607360839844,0.0,1.0
2017-09-06,217.6063690185547,0.0,1.0
2017-09-07,217.57994079589844,0.0,1.0
2017-09-08,217.32437133789065,0.0,1.0
2017-09-11,219.642318725586,0.0,1.0
2017-09-12,220.3826904296875,0.0,1.0
2017-09-13,220.4884033203125,0.0,1.0
2017-09-14,220.4179077148437,0.0,0.0
2017-09-15,220.71470642089844,0.0,0.0
2017-09-18,221.18405151367188,0.0,1.0
2017-09-19,221.40548706054688,0.0,1.0
2017-09-20,221.48521423339844,0.0,1.0
2017-09-21,220.8917999267578,0.0,1.0
2017-09-22,220.93609619140625,0.0,1.0
2017-09-25,220.484375,0.0,1.0
2017-09-26,220.6171722412109,0.0,1.0
2017-09-27,221.4763946533203,0.0,1.0
2017-09-28,221.7420654296875,0.0,1.0
2017-09-29,222.52154541015625,0.0,1.0
2017-10-02,223.4869842529297,0.0,1.0
2017-10-03,223.9652557373047,0.0,1.0
2017-10-04,224.23097229003903,0.0,1.0
2017-10-05,225.5595550537109,0.0,0.0
2017-10-06,225.30270385742188,0.0,1.0
2017-10-09,224.93069458007807,0.0,1.0
2017-10-10,225.52410888671875,0.0,1.0
2017-10-11,225.87844848632807,0.0,1.0
2017-10-12,225.54185485839844,0.0,1.0
2017-10-13,225.81640625,0.0,1.0
2017-10-16,226.11756896972656,0.0,0.0
2017-10-17,226.2769470214844,0.0,0.0
2017-10-18,226.4984741210937,0.0,1.0
2017-10-19,226.5604248046875,0.0,1.0
2017-10-20,227.7295837402344,0.0,0.0
2017-10-23,226.8438415527344,0.0,1.0
2017-10-24,227.242431640625,0.0,0.0
2017-10-25,226.11756896972656,0.0,1.0
2017-10-26,226.4098663330078,0.0,0.0
2017-10-27,228.26101684570312,0.0,0.0
2017-10-30,227.4107360839844,0.0,1.0
2017-10-31,227.7650146484375,0.0,1.0
2017-11-01,228.06619262695312,0.0,1.0
2017-11-02,228.15475463867188,0.0,1.0
2017-11-03,228.9164581298828,0.0,0.0
2017-11-06,229.27078247070312,0.0,0.0
2017-11-07,229.11129760742188,0.0,0.0
2017-11-08,229.50108337402344,0.0,0.0
2017-11-09,228.66848754882807,0.0,0.0
2017-11-10,228.5975952148437,0.0,1.0
2017-11-13,228.81016540527344,0.0,1.0
2017-11-14,228.2787475585937,0.0,1.0
2017-11-15,227.1362152099609,0.0,1.0
2017-11-16,229.0670928955078,0.0,0.0
2017-11-17,228.3939208984375,0.0,1.0
2017-11-20,228.7836151123047,0.0,1.0
2017-11-21,230.2804718017578,0.0,1.0
2017-11-22,230.0767974853516,0.0,1.0
2017-11-24,230.6082000732422,0.0,1.0
2017-11-27,230.4930725097656,0.0,1.0
2017-11-28,232.8313751220703,0.0,0.0
2017-11-29,232.68966674804688,0.0,1.0
2017-11-30,234.72686767578125,0.0,1.0
2017-12-01,234.23971557617188,0.0,1.0
2017-12-04,233.9562225341797,0.0,1.0
2017-12-05,233.11485290527344,0.0,1.0
2017-12-06,233.1591033935547,0.0,1.0
2017-12-07,233.894287109375,0.0,0.0
2017-12-08,235.16973876953125,0.0,0.0
2017-12-11,235.8782653808593,0.0,0.0
2017-12-12,236.2946014404297,0.0,0.0
2017-12-13,236.26806640625,0.0,0.0
2017-12-14,235.30259704589844,0.0,0.0
2017-12-15,237.26202392578125,0.0,0.0
2017-12-18,238.7665863037109,1.0,0.0
2017-12-19,237.84963989257807,0.0,0.0
2017-12-20,237.7249755859375,0.0,1.0
2017-12-21,238.21463012695312,0.0,0.0
2017-12-22,238.1523284912109,0.0,1.0
2017-12-26,237.86740112304688,0.0,1.0
2017-12-27,237.983154296875,0.0,1.0
2017-12-28,238.4728240966797,0.0,0.0
2017-12-29,237.5736389160156,0.0,1.0
2018-01-02,239.27403259277344,0.0,0.0
2018-01-03,240.7874450683593,0.0,0.0
2018-01-04,241.80239868164065,0.0,0.0
2018-01-05,243.4137115478516,0.0,0.0
2018-01-08,243.8588104248047,0.0,0.0
2018-01-09,244.41079711914065,0.0,0.0
2018-01-10,244.0368804931641,0.0,0.0
2018-01-11,245.81739807128903,0.0,0.0
2018-01-12,247.4198608398437,0.0,0.0
2018-01-16,246.57411193847656,0.0,0.0
2018-01-17,248.92433166503903,0.0,0.0
2018-01-18,248.50607299804688,0.0,0.0
2018-01-19,249.6365661621093,0.0,0.0
2018-01-22,251.66636657714844,1.0,0.0
2018-01-23,252.20050048828125,1.0,0.0
2018-01-24,252.1026153564453,0.0,0.0
2018-01-25,252.20936584472656,0.0,0.0
2018-01-26,255.12942504882807,1.0,0.0
2018-01-29,253.43800354003903,0.0,0.0
2018-01-30,250.83843994140625,0.0,0.0
2018-01-31,250.9630279541016,0.0,0.0
2018-02-01,250.67822265625,1.0,0.0
2018-02-02,245.220947265625,0.0,0.0
2018-02-05,234.96519470214844,0.0,1.0
2018-02-06,239.59451293945312,0.0,0.0
2018-02-07,238.29473876953125,0.0,0.0
2018-02-08,229.3565368652344,0.0,1.0
2018-02-09,232.8018798828125,0.0,1.0
2018-02-12,236.220443725586,0.0,1.0
2018-02-13,236.8080139160156,0.0,1.0
2018-02-14,240.0041046142578,0.0,1.0
2018-02-15,243.0665283203125,0.0,1.0
2018-02-16,243.13771057128903,0.0,0.0
2018-02-20,241.6153564453125,0.0,0.0
2018-02-21,240.4134979248047,0.0,0.0
2018-02-22,240.7251434326172,0.0,1.0
2018-02-23,244.5621490478516,0.0,0.0
2018-02-26,247.40200805664065,0.0,0.0
2018-02-27,244.3128204345703,0.0,0.0
2018-02-28,241.8379669189453,0.0,1.0
2018-03-01,238.32144165039065,0.0,1.0
2018-03-02,239.5499420166016,0.0,1.0
2018-03-05,242.31871032714844,0.0,1.0
2018-03-06,242.9329528808593,0.0,1.0
2018-03-07,242.84393310546875,0.0,1.0
2018-03-08,244.0190887451172,0.0,0.0
2018-03-09,248.2655792236328,0.0,0.0
2018-03-12,247.9539489746093,0.0,0.0
2018-03-13,246.3515167236328,0.0,0.0
2018-03-14,245.0873565673828,0.0,0.0
2018-03-15,244.8202209472656,1.0,0.0
2018-03-16,245.0857849121093,0.0,0.0
2018-03-19,241.7696533203125,0.0,0.0
2018-03-20,242.18087768554688,0.0,0.0
2018-03-21,241.716064453125,0.0,0.0
2018-03-22,235.6738739013672,1.0,0.0
2018-03-23,230.65054321289065,0.0,1.0
2018-03-26,236.9609222412109,0.0,0.0
2018-03-27,232.92979431152344,0.0,0.0
2018-03-28,232.2415771484375,0.0,1.0
2018-03-29,235.2090759277344,0.0,0.0
2018-04-02,230.13214111328125,0.0,1.0
2018-04-03,233.0817413330078,0.0,0.0
2018-04-04,235.57554626464844,0.0,0.0
2018-04-05,237.4346923828125,0.0,0.0
2018-04-06,232.14321899414065,0.0,1.0
2018-04-09,233.287353515625,0.0,0.0
2018-04-10,236.9966583251953,0.0,0.0
2018-04-11,235.7543029785156,0.0,0.0
2018-04-12,237.6938323974609,0.0,0.0
2018-04-13,236.9966583251953,1.0,0.0
2018-04-16,238.9452209472656,0.0,0.0
2018-04-17,241.5016021728516,0.0,0.0
2018-04-18,241.6803741455078,0.0,0.0
2018-04-19,240.3395538330078,0.0,0.0
2018-04-20,238.3016052246093,0.0,0.0
2018-04-23,238.2659149169922,0.0,0.0
2018-04-24,235.0570678710937,0.0,0.0
2018-04-25,235.63807678222656,0.0,1.0
2018-04-26,238.0334930419922,0.0,1.0
2018-04-27,238.25704956054688,0.0,0.0
2018-04-30,236.4246368408203,0.0,0.0
2018-05-01,236.84474182128903,0.0,0.0
2018-05-02,235.25379943847656,0.0,0.0
2018-05-03,234.7353363037109,0.0,0.0
2018-05-04,237.7743225097656,0.0,0.0
2018-05-07,238.57876586914065,0.0,0.0
2018-05-08,238.57876586914065,0.0,1.0
2018-05-09,240.8848419189453,0.0,1.0
2018-05-10,243.13720703125,0.0,1.0
2018-05-11,243.8791046142578,0.0,0.0
2018-05-14,243.995346069336,0.0,1.0
2018-05-15,242.3148956298828,0.0,0.0
2018-05-16,243.33387756347656,0.0,0.0
2018-05-17,243.12831115722656,1.0,0.0
2018-05-18,242.5204925537109,0.0,0.0
2018-05-21,244.3438873291016,1.0,0.0
2018-05-22,243.6646270751953,0.0,0.0
2018-05-23,244.33493041992188,0.0,1.0
2018-05-24,243.8344116210937,0.0,0.0
2018-05-25,243.2534027099609,0.0,1.0
2018-05-29,240.45574951171875,0.0,1.0
2018-05-30,243.6646270751953,0.0,1.0
2018-05-31,242.1720123291016,0.0,0.0
2018-06-01,244.54953002929688,0.0,0.0
2018-06-04,245.7115020751953,0.0,0.0
2018-06-05,245.8902130126953,0.0,0.0
2018-06-06,247.9459381103516,0.0,0.0
2018-06-07,247.9191131591797,0.0,0.0
2018-06-08,248.6521453857422,0.0,0.0
2018-06-11,248.9828338623047,0.0,0.0
2018-06-12,249.30465698242188,0.0,0.0
2018-06-13,248.5091094970703,0.0,0.0
2018-06-14,249.13487243652344,0.0,0.0
2018-06-15,248.81689453125,0.0,0.0
2018-06-18,248.3051300048828,0.0,0.0
2018-06-19,247.3535003662109,0.0,0.0
2018-06-20,247.77554321289065,0.0,0.0
2018-06-21,246.22218322753903,0.0,0.0
2018-06-22,246.671142578125,0.0,0.0
2018-06-25,243.31320190429688,0.0,1.0
2018-06-26,243.8519744873047,0.0,0.0
2018-06-27,241.8318023681641,0.0,0.0
2018-06-28,243.2144317626953,0.0,0.0
2018-06-29,243.5646209716797,0.0,0.0
2018-07-02,244.0852813720703,0.0,0.0
2018-07-03,243.2234344482422,0.0,0.0
2018-07-05,245.2076416015625,0.0,0.0
2018-07-06,247.2816619873047,0.0,0.0
2018-07-09,249.50831604003903,0.0,0.0
2018-07-10,250.40606689453125,0.0,1.0
2018-07-11,248.574462890625,0.0,1.0
2018-07-12,250.8281707763672,0.0,1.0
2018-07-13,251.0256500244141,0.0,1.0
2018-07-16,250.8011932373047,0.0,1.0
2018-07-17,251.8156890869141,0.0,0.0
2018-07-18,252.34539794921875,0.0,0.0
2018-07-19,251.393798828125,0.0,0.0
2018-07-20,251.10641479492188,0.0,0.0
2018-07-23,251.5733337402344,0.0,0.0
2018-07-24,252.8393096923828,0.0,0.0
2018-07-25,254.9940948486328,1.0,0.0
2018-07-26,254.3924865722656,0.0,0.0
2018-07-27,252.668701171875,0.0,1.0
2018-07-30,251.34890747070312,0.0,1.0
2018-07-31,252.5878448486328,0.0,1.0
2018-08-01,252.1658630371093,0.0,1.0
2018-08-02,253.53952026367188,0.0,0.0
2018-08-03,254.6259002685547,0.0,1.0
2018-08-06,255.5597076416016,0.0,0.0
2018-08-07,256.4036865234375,0.0,0.0
2018-08-08,256.29595947265625,0.0,0.0
2018-08-09,255.94577026367188,0.0,0.0
2018-08-10,254.2308807373047,0.0,0.0
2018-08-13,253.27919006347656,0.0,0.0
2018-08-14,254.895248413086,0.0,0.0
2018-08-15,252.99185180664065,0.0,0.0
2018-08-16,255.0389404296875,0.0,0.0
2018-08-17,255.93682861328125,0.0,1.0
2018-08-20,256.4844665527344,0.0,1.0
2018-08-21,257.08599853515625,0.0,1.0
2018-08-22,256.9333190917969,0.0,1.0
2018-08-23,256.5921630859375,0.0,1.0
2018-08-24,258.136474609375,0.0,1.0
2018-08-27,260.174560546875,0.0,0.0
2018-08-28,260.3002319335937,0.0,0.0
2018-08-29,261.70086669921875,0.0,0.0
2018-08-30,260.6414794921875,1.0,0.0
2018-08-31,260.6504211425781,0.0,0.0
2018-09-04,260.20147705078125,0.0,1.0
2018-09-05,259.5011901855469,0.0,1.0
2018-09-06,258.72003173828125,0.0,1.0
2018-09-07,258.21734619140625,0.0,1.0
2018-09-10,258.6662292480469,0.0,1.0
2018-09-11,259.5191650390625,0.0,0.0
2018-09-12,259.5820007324219,0.0,0.0
2018-09-13,261.1172790527344,0.0,0.0
2018-09-14,261.16217041015625,0.0,0.0
2018-09-17,259.779541015625,0.0,1.0
2018-09-18,261.1891174316406,0.0,1.0
2018-09-19,261.4673767089844,0.0,1.0
2018-09-20,263.5863037109375,0.0,0.0
2018-09-21,263.3454284667969,0.0,0.0
2018-09-24,262.4705810546875,0.0,1.0
2018-09-25,262.2270812988281,0.0,0.0
2018-09-26,261.44256591796875,0.0,0.0
2018-09-27,262.17315673828125,0.0,0.0
2018-09-28,262.2001342773437,0.0,0.0
2018-10-01,263.1110534667969,0.0,0.0
2018-10-02,262.9576721191406,0.0,0.0
2018-10-03,263.1019897460937,0.0,0.0
2018-10-04,261.045654296875,0.0,0.0
2018-10-05,259.5845031738281,0.0,0.0
2018-10-08,259.5845031738281,0.0,0.0
2018-10-09,259.2057800292969,0.0,0.0
2018-10-10,250.9984893798828,0.0,0.0
2018-10-11,245.46994018554688,0.0,1.0
2018-10-12,248.87908935546875,0.0,0.0
2018-10-15,247.4810485839844,0.0,0.0
2018-10-16,252.8925170898437,1.0,0.0
2018-10-17,252.93756103515625,1.0,0.0
2018-10-18,249.28497314453125,0.0,0.0
2018-10-19,249.1496734619141,1.0,0.0
2018-10-22,248.03125,0.0,0.0
2018-10-23,246.76866149902344,0.0,0.0
2018-10-24,239.2918395996093,0.0,1.0
2018-10-25,243.5848999023437,0.0,1.0
2018-10-26,239.30088806152344,0.0,1.0
2018-10-29,237.97509765625,0.0,1.0
2018-10-30,241.50157165527344,0.0,0.0
2018-10-31,244.0809631347656,0.0,0.0
2018-11-01,246.67840576171875,1.0,0.0
2018-11-02,245.2174072265625,0.0,0.0
2018-11-05,246.5702209472656,1.0,0.0
2018-11-06,248.13047790527344,1.0,0.0
2018-11-07,253.4426422119141,1.0,0.0
2018-11-08,252.9827423095703,1.0,0.0
2018-11-09,250.5115203857422,0.0,0.0
2018-11-12,245.8306884765625,0.0,0.0
2018-11-13,245.37063598632807,0.0,0.0
2018-11-14,243.6931915283203,0.0,0.0
2018-11-15,246.23648071289065,1.0,0.0
2018-11-16,246.8768005371093,0.0,0.0
2018-11-19,242.70103454589844,0.0,1.0
2018-11-20,238.20957946777344,0.0,1.0
2018-11-21,239.02134704589844,0.0,0.0
2018-11-23,237.4249420166016,0.0,1.0
2018-11-26,241.2579803466797,0.0,0.0
2018-11-27,242.0697326660156,1.0,0.0
2018-11-28,247.6434783935547,1.0,0.0
2018-11-29,247.1023406982422,1.0,0.0
2018-11-30,248.6084747314453,0.0,0.0
2018-12-03,251.90040588378903,1.0,0.0
2018-12-04,243.7382659912109,0.0,0.0
2018-12-06,243.368408203125,1.0,0.0
2018-12-07,237.71353149414065,0.0,0.0
2018-12-10,238.16452026367188,0.0,0.0
2018-12-11,238.21861267089844,0.0,0.0
2018-12-12,239.4181060791016,0.0,0.0
2018-12-13,239.33697509765625,0.0,0.0
2018-12-14,234.9176788330078,0.0,0.0
2018-12-17,230.30897521972656,0.0,0.0
2018-12-18,230.05642700195312,0.0,0.0
2018-12-19,226.6112060546875,0.0,0.0
2018-12-20,222.9224090576172,0.0,1.0
2018-12-21,218.35479736328125,0.0,1.0
2018-12-24,212.5852508544922,0.0,1.0
2018-12-26,223.3260803222656,0.0,1.0
2018-12-27,225.0406646728516,0.0,1.0
2018-12-28,224.75038146972656,0.0,1.0
2018-12-31,226.71890258789065,0.0,1.0
2019-01-02,226.95474243164065,0.0,1.0
2019-01-03,221.5389709472656,0.0,1.0
2019-01-04,228.9595947265625,0.0,0.0
2019-01-07,230.76483154296875,0.0,0.0
2019-01-08,232.9329528808593,0.0,0.0
2019-01-09,234.0216064453125,0.0,0.0
2019-01-10,234.8470764160156,0.0,1.0
2019-01-11,234.9378204345703,0.0,1.0
2019-01-14,233.5044860839844,0.0,1.0
2019-01-15,236.18067932128903,0.0,1.0
2019-01-16,236.75213623046875,0.0,1.0
2019-01-17,238.5483245849609,0.0,1.0
2019-01-18,241.72344970703125,0.0,1.0
2019-01-22,238.45758056640625,0.0,1.0
2019-01-23,238.95654296875,0.0,1.0
2019-01-24,239.0835876464844,0.0,1.0
2019-01-25,241.1065673828125,0.0,1.0
2019-01-28,239.2740631103516,0.0,1.0
2019-01-29,238.95654296875,0.0,1.0
2019-01-30,242.7394256591797,0.0,1.0
2019-01-31,244.87127685546875,0.0,1.0
2019-02-01,244.98927307128903,0.0,1.0
2019-02-04,246.7127990722656,0.0,1.0
2019-02-05,247.74703979492188,0.0,1.0
2019-02-06,247.42041015625,0.0,1.0
2019-02-07,245.0618438720703,0.0,1.0
2019-02-08,245.3611755371093,0.0,1.0
2019-02-11,245.4971923828125,0.0,1.0
2019-02-12,248.6542053222656,0.0,1.0
2019-02-13,249.4615020751953,0.0,1.0
2019-02-14,248.9081420898437,0.0,1.0
2019-02-15,251.6205139160156,0.0,1.0
2019-02-19,252.0560302734375,0.0,1.0
2019-02-20,252.5641021728516,0.0,1.0
2019-02-21,251.6659698486328,0.0,1.0
2019-02-22,253.22634887695312,0.0,0.0
2019-02-25,253.57098388671875,0.0,0.0
2019-02-26,253.3895568847656,1.0,0.0
2019-02-27,253.2807159423828,0.0,0.0
2019-02-28,252.8090057373047,0.0,0.0
2019-03-01,254.3874969482422,0.0,0.0
2019-03-04,253.4621124267578,0.0,1.0
2019-03-05,253.117431640625,0.0,1.0
2019-03-06,251.58428955078125,0.0,1.0
2019-03-07,249.4796600341797,0.0,1.0
2019-03-08,248.980697631836,0.0,1.0
2019-03-11,252.59130859375,0.0,0.0
2019-03-12,253.54383850097656,0.0,1.0
2019-03-13,255.22206115722656,0.0,0.0
2019-03-14,255.0586853027344,0.0,0.0
2019-03-15,256.31890869140625,0.0,0.0
2019-03-18,257.248291015625,0.0,0.0
2019-03-19,257.3121032714844,0.0,0.0
2019-03-20,256.5375366210937,0.0,1.0
2019-03-21,259.43505859375,0.0,1.0
2019-03-22,254.4418792724609,0.0,1.0
2019-03-25,254.2506561279297,0.0,1.0
2019-03-26,256.1457824707031,0.0,1.0
2019-03-27,254.80636596679688,0.0,1.0
2019-03-28,255.77218627929688,0.0,0.0
2019-03-29,257.3848876953125,0.0,1.0
2019-04-01,260.437255859375,0.0,1.0
2019-04-02,260.5648803710937,0.0,1.0
2019-04-03,260.97491455078125,0.0,1.0
2019-04-04,261.6673583984375,0.0,1.0
2019-04-05,262.9339599609375,0.0,1.0
2019-04-08,263.1343994140625,0.0,1.0
2019-04-09,261.7858581542969,0.0,1.0
2019-04-10,262.67889404296875,0.0,1.0
2019-04-11,262.6059265136719,0.0,1.0
2019-04-12,264.3826904296875,0.0,1.0
2019-04-15,264.2095642089844,0.0,1.0
2019-04-16,264.3826904296875,0.0,1.0
2019-04-17,263.7358093261719,0.0,1.0
2019-04-18,264.2551574707031,0.0,1.0
2019-04-22,264.4829406738281,0.0,1.0
2019-04-23,266.8610534667969,0.0,0.0
2019-04-24,266.268798828125,0.0,1.0
2019-04-25,266.104736328125,0.0,1.0
2019-04-26,267.3439025878906,0.0,0.0
2019-04-29,267.7630615234375,0.0,0.0
2019-04-30,267.8997497558594,0.0,0.0
2019-05-01,265.8861083984375,0.0,0.0
2019-05-02,265.31207275390625,0.0,0.0
2019-05-03,267.908935546875,0.0,0.0
2019-05-06,266.80633544921875,0.0,0.0
2019-05-07,262.35076904296875,0.0,0.0
2019-05-08,261.9862670898437,0.0,0.0
2019-05-09,261.1936950683594,0.0,0.0
2019-05-10,262.5055847167969,0.0,0.0
2019-05-13,255.90890502929688,0.0,1.0
2019-05-14,258.2232360839844,1.0,0.0
2019-05-15,259.7358093261719,1.0,0.0
2019-05-16,262.1412353515625,1.0,0.0
2019-05-17,260.44647216796875,0.0,0.0
2019-05-20,258.7243957519531,0.0,0.0
2019-05-21,261.05694580078125,0.0,0.0
2019-05-22,260.2551574707031,0.0,0.0
2019-05-23,257.0752258300781,0.0,0.0
2019-05-24,257.6582946777344,0.0,0.0
2019-05-28,255.261962890625,0.0,1.0
2019-05-29,253.54898071289065,0.0,0.0
2019-05-30,254.24136352539065,0.0,0.0
2019-05-31,250.81549072265625,0.0,0.0
2019-06-03,250.1776885986328,0.0,1.0
2019-06-04,255.60812377929688,0.0,0.0
2019-06-05,257.822265625,0.0,0.0
2019-06-06,259.4988708496094,0.0,0.0
2019-06-07,262.0956115722656,0.0,1.0
2019-06-10,263.2983703613281,0.0,1.0
2019-06-11,263.23455810546875,0.0,1.0
2019-06-12,262.7699279785156,0.0,1.0
2019-06-13,263.85430908203125,0.0,1.0
2019-06-14,263.56268310546875,0.0,1.0
2019-06-17,263.6628112792969,0.0,1.0
2019-06-18,266.4236755371094,0.0,1.0
2019-06-19,267.0250244140625,0.0,1.0
2019-06-20,269.5763244628906,0.0,1.0
2019-06-21,269.1844482421875,0.0,1.0
2019-06-24,268.85479736328125,0.0,1.0
2019-06-25,266.21795654296875,0.0,1.0
2019-06-26,265.952392578125,0.0,1.0
2019-06-27,266.8954467773437,0.0,1.0
2019-06-28,268.26885986328125,0.0,1.0
2019-07-01,270.704345703125,0.0,1.0
2019-07-02,271.4093322753906,0.0,1.0
2019-07-03,273.5793151855469,0.0,1.0
2019-07-05,273.2679748535156,0.0,1.0
2019-07-08,271.7663879394531,0.0,1.0
2019-07-09,272.1051940917969,0.0,1.0
2019-07-10,273.4052429199219,0.0,0.0
2019-07-11,274.0462646484375,0.0,0.0
2019-07-12,275.2731018066406,0.0,0.0
2019-07-15,275.3646240234375,0.0,1.0
2019-07-16,274.47662353515625,0.0,0.0
2019-07-17,272.60870361328125,0.0,1.0
2019-07-18,273.6067199707031,0.0,1.0
2019-07-19,272.0868835449219,0.0,1.0
2019-07-22,272.7551574707031,0.0,0.0
2019-07-23,274.7054443359375,0.0,0.0
2019-07-24,275.9964294433594,0.0,0.0
2019-07-25,274.677978515625,0.0,0.0
2019-07-26,276.5182800292969,0.0,0.0
2019-07-29,276.0147705078125,0.0,0.0
2019-07-30,275.3371276855469,0.0,0.0
2019-07-31,272.3248291015625,0.0,0.0
2019-08-01,269.9535522460937,0.0,0.0
2019-08-02,267.92095947265625,0.0,0.0
2019-08-05,259.8637084960937,0.0,0.0
2019-08-06,263.5077209472656,1.0,0.0
2019-08-07,263.66339111328125,0.0,0.0
2019-08-08,268.8365478515625,1.0,0.0
2019-08-09,267.0053405761719,0.0,0.0
2019-08-12,263.75494384765625,0.0,1.0
2019-08-13,267.8568115234375,0.0,0.0
2019-08-14,259.9369812011719,0.0,1.0
2019-08-15,260.6236267089844,0.0,1.0
2019-08-16,264.4691467285156,0.0,0.0
2019-08-19,267.6553039550781,0.0,0.0
2019-08-20,265.6045227050781,0.0,1.0
2019-08-21,267.7652893066406,0.0,0.0
2019-08-22,267.68280029296875,0.0,0.0
2019-08-23,260.8067626953125,0.0,1.0
2019-08-26,263.6908874511719,0.0,1.0
2019-08-27,262.6562194824219,0.0,1.0
2019-08-28,264.5057983398437,0.0,1.0
2019-08-29,267.8843078613281,0.0,1.0
2019-08-30,267.7652893066406,0.0,1.0
2019-09-03,266.1995849609375,0.0,1.0
2019-09-04,269.2210998535156,0.0,0.0
2019-09-05,272.6820068359375,0.0,1.0
2019-09-06,272.892578125,0.0,1.0
2019-09-09,273.0299072265625,0.0,1.0
2019-09-10,272.9658203125,0.0,1.0
2019-09-11,274.9069519042969,0.0,0.0
2019-09-12,275.8591613769531,0.0,0.0
2019-09-13,275.67596435546875,0.0,0.0
2019-09-16,274.8244934082031,0.0,0.0
