date,open,high,low,close,volume,rsi,vwap,sma,ema,vix,spx,gold,nasdaq,dji,dx,fear&greed_idx,fgi_cls,close_ffd,eos_price,prediction,ground_truth,pred,lab,meta_target
2023-04-30,29230.45,29969.39,29079.59,29233.21,39752.5372,43.31030676286876,29103.52234487344,29126.273,28748.48728064144,15.979999860127768,4168.40673828125,1985.6333414713545,12217.259765625,34067.186197916664,101.99000040690105,60.0,Greed,1694.5136566904405,29233.21,29264.712890625,28430.1,1.0,1.0,1.0
2023-05-01,29233.2,29337.34,27666.95,28068.26,64433.65958,41.79384506748637,29004.70353474157,29019.665,28683.70373010416,16.079999923706055,4167.8701171875,1983.4000244140625,12212.599609375,34051.69921875,102.1500015258789,63.0,Greed,496.40313776492985,28068.26,28097.27734375,27668.79,1.0,1.0,1.0
2023-05-02,28068.26,28879.88,27872.0,28669.86,50824.5224,39.24511072791009,28928.66385210886,28958.7545,28682.385279618047,17.780000686645508,4119.580078125,2014.300048828125,12080.509765625,33684.53125,101.95999908447266,55.0,Greed,1654.036709507178,28669.86,28251.80859375,27628.27,1.0,1.0,1.0
2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79213,51.703311738915765,28862.65941214736,28891.3705,28715.12572917823,18.34000015258789,4090.75,2028.5999755859373,12025.330078125,33414.23828125,101.33999633789062,64.0,Greed,1833.599027483091,29026.16,29079.259765625,27598.75,1.0,1.0,1.0
2023-05-04,29026.16,29379.83,28663.64,28838.16,42575.47501,54.67491597874344,28759.517505072523,28809.932,28726.843278780307,20.09000015258789,4061.219970703125,2048.0,11966.400390625,33127.73828125,101.4000015258789,64.0,Greed,1446.9955170736755,28838.16,28956.13671875,26968.62,1.0,1.0,1.0
2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83048,68.55016004565645,28753.067351549627,28770.457999999995,28801.011537944087,17.190000534057617,4136.25,2017.4000244140625,12235.41015625,33674.37890625,101.20999908447266,61.0,Greed,2156.290601759767,29505.61,29605.65234375,26795.01,1.0,1.0,1.0
2023-05-06,29505.6,29820.0,28300.0,28848.2,49249.28459,58.3869367574469,28728.25141146472,28697.635500000004,28805.50567718751,17.12000020345052,4136.873372395833,2020.36669921875,12242.580078125,33655.81640625,101.26333363850912,60.0,Greed,1161.0640046727312,28848.2,29105.88671875,26775.28,0.0,1.0,0.0
2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41028,56.62024477950917,28681.647561745925,28647.627,28769.7527555506,17.049999872843426,4137.496744791667,2023.3333740234373,12249.75,33637.25390625,101.31666819254558,64.0,Greed,981.2448098853348,28430.1,28600.21875,26917.62,0.0,1.0,0.0
2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36179,51.12403233248458,28565.6584596227,28512.066000000003,28664.89915978388,16.979999542236328,4138.1201171875,2026.300048828125,12256.919921875,33618.69140625,101.37000274658205,60.0,Greed,462.332858867012,27668.79,27980.8896484375,27162.14,0.0,1.0,0.0
2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31069,44.63931002598562,28480.07682425533,28453.624500000005,28566.1725731378,17.709999084472656,4119.169921875,2036.199951171875,12179.5498046875,33561.80859375,101.61000061035156,51.0,Neutral,862.9094946675177,27628.27,27747.15234375,27033.84,0.0,1.0,0.0
2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11355,43.40193156768567,28425.074080844137,28421.379500000003,28474.03708998181,16.940000534057617,4137.64013671875,2030.5,12306.4404296875,33531.328125,101.4800033569336,52.0,Neutral,975.8427837614728,27598.75,27815.216796875,27405.61,0.0,1.0,0.0
2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.31365,28.263983042755925,28426.86589676034,28406.6685,28330.66403379307,16.93000030517578,4130.6201171875,2014.699951171875,12328.509765625,33309.51171875,102.05999755859376,52.0,Neutral,427.5252674654148,26968.62,26909.908203125,26821.28,1.0,1.0,1.0
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93494,28.20258760313256,28342.40804030526,28355.5765,28184.41126866992,17.030000686645508,4124.080078125,2014.5,12284.740234375,33300.62109375,102.68000030517578,49.0,Neutral,613.1130719154207,26795.01,26771.7578125,26880.26,1.0,0.0,0.0
2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.90421,28.50637060330321,28335.6835980256,28314.8105,28050.20829070136,17.060000737508137,4128.146647135417,2015.6666666666667,12311.5634765625,33316.614583333336,102.59666697184244,48.0,Neutral,787.9393458250124,26775.28,27022.27734375,27102.43,0.0,0.0,0.0
2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8036,30.211913580141427,28348.56223692608,28285.145,27942.342739205986,17.09000078837077,4132.213216145833,2016.8333333333333,12338.38671875,33332.608072916664,102.51333363850912,48.0,Neutral,1021.7458217643652,26917.62,26885.697265625,26747.78,1.0,1.0,1.0
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333,40.81114847460929,28323.547353032587,28228.2125,27868.037716424464,17.1200008392334,4136.27978515625,2018.0,12365.2099609375,33348.6015625,102.43000030517578,50.0,Neutral,1248.1047511772922,27162.14,26941.482421875,26849.27,1.0,1.0,1.0
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45451,31.64761152641546,28249.41785865383,28159.14,27788.59031486023,17.989999771118164,4109.89990234375,1988.4000244140625,12343.0498046875,33012.140625,102.55999755859376,54.0,Neutral,1016.447179428742,27033.84,26971.94140625,27219.61,1.0,0.0,0.0
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.97785,31.88402556839144,28096.26075659136,28055.782,27752.115999159258,16.8700008392334,4158.77001953125,1980.699951171875,12500.5703125,33420.76953125,102.87999725341795,50.0,Neutral,1440.2110866838666,27405.61,27602.943359375,26329.01,0.0,1.0,0.0
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65143,29.288730427353244,27963.31058809612,27931.261,27663.46495162028,16.049999237060547,4198.0498046875,1956.5,12688.83984375,33535.91015625,103.58000183105467,51.0,Neutral,686.3624387979435,26821.28,26845.00390625,26473.79,1.0,1.0,1.0
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544,19.190155307857864,27902.55802558712,27813.7515,27588.87400384692,16.809999465942383,4191.97998046875,1978.699951171875,12657.900390625,33426.62890625,103.1999969482422,48.0,Neutral,1002.5001530571936,26880.26,26870.099609375,26705.92,1.0,1.0,1.0
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.54718,27.181445783762484,27821.85677048097,27707.2125,27542.546003480547,16.94333267211914,4192.196614583333,1977.3999837239585,12678.8603515625,33379.9453125,103.1999969482422,48.0,Neutral,1254.151987416837,27102.43,27098.048828125,26854.27,1.0,1.0,1.0
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87279,27.639903452529083,27759.122171618776,27641.1885,27466.854003149067,17.0766658782959,4192.413248697917,1976.1000162760413,12699.8203125,33333.26171875,103.1999969482422,52.0,Neutral,810.5937638477262,26747.78,26922.951171875,28065.0,0.0,0.0,0.0
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828,36.79071326795744,27686.621131935284,27550.159,27408.03647903963,17.209999084472656,4192.6298828125,1974.800048828125,12720.7802734375,33286.578125,103.1999969482422,49.0,Neutral,1076.9416203834044,26849.27,26752.9921875,27736.4,1.0,0.0,0.0
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.83858,44.04612049372357,27573.640527896965,27459.8315,27390.091100083475,18.530000686645508,4145.580078125,1972.4000244140625,12560.25,33055.51171875,103.48999786376952,50.0,Neutral,1438.4641489766036,27219.61,27377.525390625,27694.4,0.0,0.0,0.0
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657,35.21136931161716,27434.35191177672,27334.374,27289.035757218386,20.030000686645508,4115.240234375,1962.800048828125,12484.16015625,32799.921875,103.88999938964844,50.0,Neutral,372.50145612239794,26329.01,26418.796875,27210.35,1.0,0.0,0.0
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.44895,43.50209186339992,27245.51704882038,27182.783000000003,27211.39330414996,19.13999938964844,4151.27978515625,1943.0999755859373,12698.08984375,32764.650390625,104.20999908447266,51.0,Neutral,924.9620834008784,26473.79,26454.693359375,26817.93,0.0,0.0,0.0
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713,48.84781422249123,27110.80560898568,27075.669,27163.25298946901,17.950000762939453,4205.4501953125,1944.0999755859373,12975.6904296875,33093.33984375,104.20999908447266,49.0,Neutral,1179.9871519711014,26705.92,26789.9990234375,27242.59,0.0,0.0,0.0
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.6867,50.98867263283061,27044.451642243017,26996.8775,27133.82603809101,17.827500343322754,4205.467651367188,1947.574981689453,12986.125244140623,33080.7001953125,104.19999885559082,48.0,Neutral,1241.0298564727018,26854.27,27024.396484375,27069.22,0.0,0.0,0.0
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.00855,61.33071572186429,27009.091624258428,27016.688,27222.50927255853,17.704999923706055,4205.485107421875,1951.0499877929688,12996.56005859375,33068.060546875,104.18999862670898,50.0,Neutral,2368.60414792192,28065.0,28463.7177734375,27115.21,0.0,1.0,0.0
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.41945,55.5783510322077,27027.895752913977,27022.0945,27271.451246600576,17.582499504089355,4205.5025634765625,1954.5249938964844,13006.994873046877,33055.4208984375,104.17999839782716,52.0,Neutral,1416.503520833081,27736.4,28219.33984375,25728.2,0.0,1.0,0.0
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371,56.52608616615161,27007.638025458684,27026.877,27311.732080257665,17.459999084472656,4205.52001953125,1958.0,13017.4296875,33042.78125,104.16999816894533,51.0,Neutral,1380.5914871125717,27694.4,28266.365234375,27230.08,0.0,1.0,0.0
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.80573,48.11277352509084,27020.19272965344,27038.9635,27302.07664404265,17.940000534057617,4179.830078125,1963.9000244140625,12935.2900390625,32908.26953125,104.31999969482422,51.0,Neutral,879.9207909567449,27210.35,27312.869140625,26339.34,1.0,1.0,1.0
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.8088,49.96637417215221,27059.18087108484,27040.1095,27255.96743984811,15.649999618530272,4221.02001953125,1978.0,13100.98046875,33061.5703125,103.55999755859376,52.0,Neutral,706.5887959967004,26817.93,26763.494140625,26498.61,1.0,1.0,1.0
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.90269,53.38818059573927,27064.14969628887,27063.475,27254.693397957813,14.600000381469728,4282.3701171875,1952.4000244140625,13240.76953125,33762.76171875,104.0199966430664,50.0,Neutral,1369.6837126795472,27242.59,27617.443359375,26477.81,0.0,1.0,0.0
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117,49.6865898980214,27070.468431305857,27071.055,27237.02926481897,14.643333435058594,4279.510091145833,1954.2666829427085,13236.989583333334,33696.127604166664,104.0133310953776,53.0,Neutral,1048.8409525597745,27069.22,27068.083984375,25841.21,0.0,1.0,0.0
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049,53.68202488821548,27066.615307512257,27068.7085,27225.42743007431,14.68666648864746,4276.650065104167,1956.1333414713545,13233.209635416666,33629.493489583336,104.0066655476888,52.0,Neutral,1160.1405874207194,27115.21,27521.599609375,25925.55,0.0,1.0,0.0
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305,41.06721402128754,26975.18009466437,27003.4265,27082.834341495804,14.729999542236328,4273.7900390625,1958.0,13229.4296875,33562.859375,104.0,53.0,Neutral,-235.91043123299823,25728.2,25951.59375,25905.19,0.0,0.0,0.0
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438,50.07068049042945,26934.11518933328,26994.65,27096.85773754382,13.960000038146973,4283.85009765625,1965.5,13276.419921875,33573.28125,104.12999725341795,44.0,Fear,1960.354056014396,27230.08,27421.02734375,25934.25,0.0,1.0,0.0
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,50.06973406546228,26911.761632761754,26970.553,27024.71319111108,13.9399995803833,4267.52001953125,1942.699951171875,13104.900390625,33665.01953125,104.0999984741211,53.0,Neutral,493.01281549833584,26339.34,26375.62890625,25128.6,1.0,1.0,1.0
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,50.16722362960168,26895.374596430323,26951.470500000003,26974.60812529097,13.649999618530272,4293.93017578125,1963.5999755859373,13238.51953125,33833.609375,103.33999633789062,50.0,Neutral,997.1413360941152,26498.61,26747.0546875,25598.49,0.0,1.0,0.0
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,48.41807133831819,26878.70834569704,26920.2395,26927.294018120403,13.829999923706056,4298.85986328125,1962.199951171875,13259.1396484375,33876.78125,103.55999755859376,50.0,Neutral,968.496087681502,26477.81,26608.685546875,26345.0,0.0,1.0,0.0
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108,43.42008178620234,26799.85182379579,26874.911,26823.85744496608,14.223333358764648,4312.216634114583,1959.8999837239585,13326.733072916666,33939.963541666664,103.58333079020184,49.0,Neutral,357.22101857048256,25841.21,26039.408203125,26516.99,0.0,0.0,0.0
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595,33.72232273693531,26766.19421131166,26828.725,26738.304354969307,14.616666793823242,4325.573404947917,1957.6000162760413,13394.326497395834,34003.145833333336,103.60666402180988,47.0,Neutral,774.4067317837362,25925.55,26058.30078125,26339.97,1.0,0.0,0.0
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,35.38187176797598,26712.93414568689,26763.004,26658.960130686515,15.010000228881836,4338.93017578125,1955.300048828125,13461.919921875,34066.328125,103.62999725341795,47.0,Neutral,801.9969556701872,25905.19,25867.49609375,26844.35,1.0,0.0,0.0
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,35.92003903656477,26688.756037131672,26743.266,26589.94011824018,14.609999656677246,4369.009765625,1944.5999755859373,13573.3203125,34212.12109375,103.33999633789062,45.0,Fear,878.5878364824966,25934.25,26088.365234375,28307.99,1.0,0.0,0.0
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608,34.16233652609877,26629.584044050105,26676.0065,26450.764868883976,13.880000114440918,4372.58984375,1955.300048828125,13626.48046875,33979.328125,103.01000213623048,46.0,Fear,86.9849634017628,25128.6,25274.416015625,29993.89,1.0,0.0,0.0
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063,40.830754238588085,26553.24764529174,26620.635,26369.59583375217,14.5,4425.83984375,1957.800048828125,13782.8203125,34408.05859375,102.12000274658205,41.0,Fear,976.6742284544416,25598.49,25663.62890625,29884.92,1.0,0.0,0.0
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,43.56240505947813,26516.266367154567,26595.171500000004,26367.25337339482,13.539999961853027,4409.58984375,1958.4000244140625,13689.5703125,34299.12109375,102.3000030517578,47.0,Neutral,1602.953751935136,26345.0,26268.75390625,30688.5,1.0,0.0,0.0
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.2195,46.03857339001362,26453.30172047485,26517.771,26381.51400450008,13.625,4404.369873046875,1952.6750183105469,13684.000244140623,34237.80859375,102.3600025177002,47.0,Neutral,1404.8378741977176,26516.99,26456.96875,30527.43,1.0,0.0,0.0
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31022,44.54142445135417,26376.338311365947,26447.9495,26377.557432642923,13.710000038146973,4399.14990234375,1946.9500122070312,13678.43017578125,34176.49609375,102.42000198364258,49.0,Neutral,1060.2867204032373,26339.97,26442.390625,30462.66,1.0,0.0,0.0
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.65974,58.97444556475927,26335.63005475621,26405.447000000004,26422.01386762931,13.795000076293944,4393.929931640625,1941.225006103516,13672.860107421877,34115.18359375,102.48000144958496,47.0,Neutral,1596.8538674078227,26844.35,27242.23828125,30267.99,0.0,0.0,0.0
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.95525,58.72060191739814,26403.61467366496,26460.329,26601.630642140804,13.880000114440918,4388.7099609375,1935.5,13667.2900390625,34053.87109375,102.54000091552734,49.0,Neutral,2801.1806907475075,28307.99,28880.865234375,30692.44,0.0,0.0,0.0
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.40412,76.19595120573555,26777.870476659493,26619.127,26924.70296193692,13.199999809265137,4365.68994140625,1933.300048828125,13502.2001953125,33951.51953125,102.06999969482422,59.0,Greed,3685.502365831104,29993.89,30325.1875,30077.41,1.0,0.0,0.0
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.5646,74.44950332918896,26972.769400821384,26751.2435,27206.6283941334,12.90999984741211,4381.89013671875,1912.699951171875,13630.6103515625,33946.7109375,102.38999938964844,65.0,Greed,2514.23394354176,29884.92,30150.9609375,30447.31,0.0,0.0,0.0
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.89635,77.31415471679016,27247.134633418915,26932.2075,27538.235213739743,13.4399995803833,4348.330078125,1919.0999755859373,13492.51953125,33727.4296875,102.9000015258789,65.0,Greed,3046.8916719625377,30688.5,31413.76171875,30472.0,0.0,1.0,0.0
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.30135,82.39758529719204,27349.46738598637,27102.8185,27822.92043147881,13.709999720255531,4341.82666015625,1920.63330078125,13440.273111979166,33723.190104166664,102.83000183105467,62.0,Greed,2318.802229593697,30527.43,31241.673828125,30585.9,0.0,0.0,0.0
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801,81.45183763841727,27539.37006182468,27339.541500000003,28074.32419990941,13.979999860127768,4335.3232421875,1922.1666259765625,13388.026692708334,33718.950520833336,102.76000213623048,64.0,Greed,2122.822497683963,30462.66,31078.810546875,30617.03,0.0,0.0,0.0
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41489,79.52985610049952,27738.07374559192,27491.437,28283.244752298982,14.25,4328.81982421875,1923.699951171875,13335.7802734375,33714.7109375,102.69000244140624,55.0,Greed,1849.0629152301008,30267.99,30706.623046875,31156.2,0.0,0.0,0.0
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157,80.56984332777812,27946.166845928143,27709.092,28512.6919187467,13.739999771118164,4378.41015625,1914.0,13555.669921875,33926.73828125,102.48999786376952,59.0,Greed,2294.741451821156,30692.44,31452.4111328125,30766.51,0.0,0.0,0.0
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,82.59282627336876,28093.787206430115,27888.032,28661.71268838987,13.43000030517578,4376.85986328125,1912.300048828125,13591.75,33852.66015625,102.91000366210938,62.0,Greed,1429.7103905559634,30077.41,30555.2265625,30504.81,0.0,0.0,0.0
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903,82.36050230382762,28232.75743432041,28086.507,28831.769575209884,13.539999961853027,4396.43994140625,1909.199951171875,13591.330078125,34122.421875,103.33999633789062,54.0,Neutral,2014.994716001649,30447.31,30989.740234375,29895.43,0.0,1.0,0.0
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618,80.47978895312599,28594.127535566764,28318.0465,28987.981996618462,13.59000015258789,4450.3798828125,1921.0999755859373,13787.919921875,34407.6015625,102.91000366210938,56.0,Greed,1869.6202063345809,30472.0,30809.1875,30344.7,0.0,1.0,0.0
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,80.31084763489707,28714.6431951169,28551.064,29140.164663607186,13.583333333333334,4452.116536458333,1921.2999674479167,13797.536458333334,34411.223958333336,102.9366683959961,59.0,Greed,1915.334264568373,30585.9,31249.861328125,30284.63,0.0,1.0,0.0
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,82.56935645011941,28850.00198935331,28786.656,29280.818505168405,13.576666514078775,4453.853190104167,1921.499959309896,13807.152994791666,34414.846354166664,102.9633331298828,63.0,Greed,1847.795250098112,30617.03,31284.748046875,30160.71,0.0,1.0,0.0
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,82.66122495974018,29074.718343658413,29047.7535,29459.426266580936,13.56999969482422,4455.58984375,1921.699951171875,13816.76953125,34418.46875,102.98999786376952,62.0,Greed,2324.3190651070618,31156.2,31527.83984375,30411.57,0.0,1.0,0.0
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,72.24132066322652,29321.00209006506,29329.649,29583.910431668464,13.875,4451.204833984375,1920.6499633789065,13804.2099609375,34353.5546875,103.18000030517578,64.0,Greed,1626.2412540075711,30766.51,31147.6484375,30622.1,0.0,1.0,0.0
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,56.22660088916624,29574.31131347164,29574.965000000004,29671.615152461945,14.18000030517578,4446.81982421875,1919.5999755859373,13791.650390625,34288.640625,103.37000274658205,61.0,Greed,1461.3735284842624,30504.81,31178.044921875,30380.0,0.0,1.0,0.0
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,50.11416145101271,29835.286378143894,29752.4865,29692.93085222748,15.4399995803833,4411.58984375,1908.699951171875,13679.0400390625,33922.26171875,103.16999816894533,56.0,Greed,972.0014511376576,29895.43,30375.955078125,31454.23,0.0,0.0,0.0
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895,45.95417080507059,29945.626258902103,29943.872000000003,29755.004104396285,14.829999923706056,4398.9501953125,1926.199951171875,13660.7197265625,33734.87890625,102.2699966430664,55.0,Greed,1739.3811547388725,30344.7,30611.603515625,30312.01,0.0,1.0,0.0
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042,47.07316132329755,30030.96746264314,30141.105000000003,29805.44466588235,14.90999984741211,4402.476725260417,1925.7999674479167,13668.973307291666,33804.71875,102.16999816894533,58.0,Greed,1527.6287286596817,30284.63,30842.236328125,30289.52,0.0,0.0,0.0
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196,46.41131265495118,30164.422601323684,30306.923,29839.27945960784,14.989999771118164,4406.003255208333,1925.3999837239585,13677.226888020834,33874.55859375,102.06999969482422,55.0,Greed,1407.3993519651704,30160.71,30641.552734375,30231.99,0.0,0.0,0.0
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652,51.6839621313767,30366.22364001933,30412.101999999995,29893.78332059757,15.06999969482422,4409.52978515625,1925.0,13685.48046875,33944.3984375,101.97000122070312,56.0,Greed,1713.4318745364872,30411.57,30437.044921875,30138.0,1.0,1.0,1.0
2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83311,49.131441949600415,30466.377629546,30443.5125,29963.146813873995,14.84000015258789,4439.259765625,1931.300048828125,13760.7001953125,34261.421875,101.7300033569336,57.0,Greed,1806.3429380606285,30622.1,30756.5068359375,29859.13,0.0,1.0,0.0
2023-07-12,30622.1,30983.25,30210.0,30380.0,38108.99669,54.11540376083627,30506.705891215825,30468.266500000005,30002.847117314566,13.539999961853027,4472.16015625,1956.199951171875,13918.9599609375,34347.4296875,100.5199966430664,64.0,Greed,1427.3841280485212,30380.0,30653.017578125,29909.21,0.0,1.0,0.0
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836,61.49284122867889,30554.32789239336,30506.553000000004,30141.074058522703,13.609999656677246,4510.0400390625,1959.199951171875,14138.5703125,34395.140625,99.7699966430664,57.0,Greed,2577.4531505536106,31454.23,31804.49609375,29800.0,0.0,1.0,0.0
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424,48.545061356778696,30559.887877267684,30495.782,30157.35367199673,13.34000015258789,4505.419921875,1960.0999755859373,14113.7001953125,34509.03125,99.91000366210938,60.0,Greed,900.8276196587576,30312.01,30665.12890625,29901.72,0.0,1.0,0.0
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,47.25917185153399,30553.7872757744,30487.125,30169.940941330373,13.386666615804035,4511.2099609375,1957.5333251953125,14157.4501953125,34534.471354166664,99.8866678873698,56.0,Greed,1309.8996774762636,30289.52,30457.748046875,29794.0,1.0,1.0,1.0
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281,46.456574074755785,30563.166477018072,30485.325,30175.850375489383,13.433333079020182,4517.0,1954.9666748046875,14201.2001953125,34559.911458333336,99.8633321126302,57.0,Greed,1332.1260325307994,30231.99,30570.9794921875,30083.75,0.0,1.0,0.0
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839,39.79346348622087,30537.60644145557,30457.603000000003,30172.24557782373,13.479999542236328,4522.7900390625,1952.4000244140625,14244.9501953125,34585.3515625,99.83999633789062,54.0,Neutral,1291.571734149555,30138.0,30049.97265625,29176.5,1.0,1.0,1.0
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601,40.69766011367273,30528.182379886723,30446.689,30142.42504660242,13.300000190734863,4554.97998046875,1977.199951171875,14353.6396484375,34951.9296875,99.94000244140624,56.0,Greed,1075.9584556881782,29859.13,30062.517578125,29228.91,0.0,1.0,0.0
2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36137,43.61703039733876,30512.018239380574,30419.784000000003,30120.214089783145,13.760000228881836,4565.72021484375,1977.5,14358.01953125,35061.2109375,100.27999877929688,50.0,Neutral,1283.4646167356586,29909.21,30082.193359375,29351.96,0.0,1.0,0.0
2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68193,48.85448351526995,30492.167859730143,30386.184,30089.717509803795,13.989999771118164,4534.8701171875,1968.300048828125,14063.3095703125,35225.1796875,100.87999725341795,56.0,Greed,1191.7125933704192,29800.0,29904.490234375,29222.78,0.0,1.0,0.0
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865,44.19852166943439,30470.61015912135,30351.975,30071.812985060576,13.600000381469728,4536.33984375,1964.300048828125,14032.8095703125,35227.69140625,101.06999969482422,50.0,Neutral,1362.2829073030225,29901.72,30136.78125,29314.14,0.0,1.0,0.0
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467,43.65368247586967,30454.45973656764,30310.8235,30045.354605531,13.703333536783854,4542.43994140625,1962.966715494792,14041.496419270834,35288.873697916664,101.16333262125652,52.0,Neutral,1225.7326469341242,29794.0,30162.810546875,29352.9,0.0,1.0,0.0
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,49.04546920348276,30404.123811370904,30257.201,30049.01130976613,13.806666692097982,4548.5400390625,1961.6333821614585,14050.183268229166,35350.055989583336,101.2566655476888,54.0,Neutral,1568.2920060036597,30083.75,30193.19921875,29281.09,1.0,1.0,1.0
2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691,36.8264539677325,30316.60556421681,30177.7005,29965.91499455032,13.90999984741211,4554.64013671875,1960.300048828125,14058.8701171875,35411.23828125,101.3499984741211,55.0,Greed,530.1369723198513,29176.5,29578.63671875,29232.25,0.0,0.0,0.0
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478,34.62116713065478,30269.007820063656,30113.9055,29895.724042688384,13.859999656677246,4567.4599609375,1962.0999755859373,14144.5595703125,35438.0703125,101.3499984741211,50.0,Neutral,1006.8237410794064,29228.91,29171.318359375,29705.99,1.0,0.0,0.0
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366,38.34559190299555,30202.19685331271,30086.732,29843.93699100377,13.1899995803833,4566.75,1968.9000244140625,14127.2802734375,35520.12109375,100.88999938964844,51.0,Neutral,1202.7355386142735,29351.96,29795.0078125,29186.01,0.0,1.0,0.0
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626,17.804511364980755,30169.993150089467,30030.636,29784.779182336748,14.40999984741211,4537.41015625,1945.4000244140625,14050.1103515625,35282.71875,101.7699966430664,51.0,Neutral,1052.8825370307604,29222.78,29377.2734375,29193.64,1.0,0.0,0.0
