date,open,high,low,close,volume,amount,eos_price,prediction,q10,q20,q30,q40,q50,q60,q70,q80,q90,oct1,oct2,oct3,oct4,oct5,oct6,oct7,rel_interval_width,forecast_slope,ground_truth,pred,pred_proba,lab,meta_label
2025-09-21 07:00:00,115687.21,115815.98,115615.0,115815.97,246.42642,28510215.4129415,115815.97,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,117666.75,0.0,182.71205357144845,115500.01,1.0,1.0,0.0,0.0
2025-09-21 08:00:00,115815.98,115819.06,115560.94,115629.6,182.84602,21147484.514988,115629.6,116814.36,116814.36,116814.36,116814.36,116814.36,116814.36,116984.89,117155.42,117325.96,117496.49,116814.359375,116814.359375,116814.359375,116814.359375,117027.525390625,117240.69140625,117453.857421875,0.005904295910876685,60.9037388393024,115531.61,1.0,1.0,0.0,0.0
2025-09-21 09:00:00,115629.6,115704.53,115329.03,115683.54,335.85586,38794618.6874215,115683.54,117664.86,116982.75,117153.27,117323.805,117494.33,117664.86,117664.86,117664.86,117664.86,117664.86,117025.37890625,117238.5390625,117451.69921875,117664.859375,117664.859375,117664.859375,117664.859375,0.005915132115231191,152.257254464301,115316.0,1.0,1.0,0.0,0.0
2025-09-21 10:00:00,115683.53,115708.33,115504.13,115522.31,111.62025,12904013.9600062,115522.31,116810.89,116810.89,116810.89,116810.89,116810.89,116810.89,116981.414,117151.945,117322.47,117493.0,116810.890625,116810.890625,116810.890625,116810.890625,117024.048828125,117237.20703125,117450.365234375,0.005899162081423404,1.5338791098551076e-11,115628.18,1.0,1.0,0.0,0.0
2025-09-21 11:00:00,115522.31,115694.74,115522.31,115603.45,156.53082,18101484.9428118,115603.45,117664.64,117664.64,117664.64,117664.64,117664.64,117664.64,117835.17,118005.695,118176.23,118346.75,117664.640625,117664.640625,117664.640625,117664.640625,117877.80078125,118090.9609375,118304.12109375,0.005904129328171078,152.25725446429834,115530.9,1.0,1.0,0.0,0.0
2025-09-21 12:00:00,115603.45,115747.23,115603.44,115683.59,183.94971,21285038.0446364,115683.59,116817.1,116817.1,116817.1,116817.1,116817.1,116817.1,116987.64,117158.17,117328.71,117499.24,116817.1015625,116817.1015625,116817.1015625,116817.1015625,117030.271484375,117243.44140625,117456.611328125,0.005906999737184042,91.35853794644245,115480.05,1.0,1.0,0.0,0.0
2025-09-21 13:00:00,115683.59,115747.06,115645.2,115661.65,136.30562,15770206.6268581,115661.65,117669.875,116987.734,117158.266,117328.805,117499.336,117669.875,117669.875,117669.875,117669.875,117669.875,117030.365234375,117243.53515625,117456.705078125,117669.875,117669.875,117669.875,117669.875,0.005915838656129163,243.62276785715946,115307.51,1.0,1.0,0.0,0.0
2025-09-21 14:00:00,115661.65,115691.15,115500.0,115500.01,192.82816,22291872.8248005,115500.01,117668.516,116986.375,117156.914,117327.445,117497.984,117668.516,117668.516,117668.516,117668.516,117668.516,117029.01171875,117242.1796875,117455.34765625,117668.515625,117668.515625,117668.515625,117668.515625,0.005910816583406611,152.26283482144694,115405.48,1.0,1.0,0.0,0.0
2025-09-21 15:00:00,115500.0,115599.6,115473.19,115531.61,158.23691,18281684.9201023,115531.61,117662.83,117662.83,117662.83,117662.83,117662.83,117662.83,117662.83,117662.83,117662.83,117662.83,117662.828125,117662.828125,117662.828125,117662.828125,117662.828125,117662.828125,117662.828125,0.0,152.25446428572045,115538.9,1.0,1.0,0.0,0.0
2025-09-21 16:00:00,115531.62,115549.9,115209.02,115316.0,239.98829,27685086.3516913,115316.0,116796.31,116796.31,116796.31,116796.31,116796.31,116796.31,116966.82,117137.33,117307.83,117478.336,116796.3125,116796.3125,116796.3125,116796.3125,117009.4453125,117222.578125,117435.7109375,0.005918683361234946,30.447544642870234,115232.29,1.0,1.0,0.0,0.0
2025-09-21 17:00:00,115316.01,115629.58,115249.94,115628.18,234.56593,27065997.6519555,115628.18,117639.64,116957.67,117128.164,117298.66,117469.15,117639.64,117639.64,117639.64,117639.64,117639.64,117000.294921875,117213.41015625,117426.525390625,117639.640625,117639.640625,117639.640625,117639.640625,0.005960885968095736,152.22516741073073,114407.28,1.0,1.0,0.0,0.0
2025-09-21 18:00:00,115628.19,115665.52,115513.98,115530.9,173.87321,20094406.0320107,115530.9,116778.02,116778.02,116778.02,116778.02,116778.02,116778.02,116948.5,117118.98,117289.46,117459.94,116778.0234375,116778.0234375,116778.0234375,116778.0234375,116991.12109375,117204.21875,117417.31640625,0.005967388422245062,60.88560267858588,114273.45,1.0,1.0,0.0,0.0
2025-09-21 19:00:00,115530.89,115530.9,115318.02,115480.05,132.68903,15316599.8951856,115480.05,117617.44,115571.92,116083.3,116594.68,117106.055,117617.44,117787.9,117958.36,118128.81,118299.27,115699.763671875,116338.98828125,116978.212890625,117617.4375,117830.51171875,118043.5859375,118256.66015625,0.023884787373538385,517.4676339285913,114187.81,1.0,0.6666666666666666,0.0,0.0
2025-09-21 20:00:00,115480.05,115503.47,115307.51,115307.51,93.55507,10797691.411067,115307.51,116746.8,116746.8,116746.8,116746.8,116746.8,116746.8,116917.234,117087.664,117258.1,117428.53,116746.796875,116746.796875,116746.796875,116746.796875,116959.83984375,117172.8828125,117385.92578125,0.005946227903053374,243.47628348215267,114649.89,1.0,1.0,0.0,0.0
2025-09-21 21:00:00,115307.52,115434.53,115250.01,115405.48,101.3744,11691092.0722331,115405.48,116722.51,116722.51,116722.51,116722.51,116722.51,116722.51,116892.91,117063.305,117233.695,117404.09,116722.5078125,116722.5078125,116722.5078125,116722.5078125,116935.50390625,117148.5,117361.49609375,0.005956173313014114,60.8560267857323,114433.53,1.0,1.0,0.0,0.0
2025-09-21 22:00:00,115405.48,115545.43,115188.0,115538.9,154.30721,17800867.5816187,115538.9,116699.45,115336.54,115677.266,116018.0,116358.73,116699.45,116869.82,117040.18,117210.55,117380.91,115421.72265625,115847.6328125,116273.54296875,116699.453125,116912.408203125,117125.36328125,117338.318359375,0.017981755556433176,30.422154017867943,113691.19,1.0,0.6666666666666666,0.0,0.0
2025-09-21 23:00:00,115538.91,115538.91,115200.0,115232.29,196.99668,22709533.4058919,115232.29,117528.33,116847.0,117017.336,117187.664,117358.0,117528.33,117528.33,117528.33,117528.33,117528.33,116889.5859375,117102.5,117315.4140625,117528.328125,117528.328125,117528.328125,117528.328125,0.006040101720936834,121.66517857144636,112800.77,1.0,1.0,0.0,0.0
2025-09-22 00:00:00,115232.29,115379.25,114290.16,114407.28,1196.13685,137282592.0699749,114407.28,117498.03,115454.586,115965.445,116476.31,116987.17,117498.03,117498.03,117498.03,117498.03,117498.03,115582.302734375,116220.87890625,116859.455078125,117498.03125,117498.03125,117498.03125,117498.03125,0.018160731373154226,395.3088727678762,112519.99,1.0,1.0,0.0,0.0
2025-09-22 01:00:00,114407.28,114750.0,114250.98,114273.45,660.65043,75647190.1258146,114273.45,117466.42,115423.53,115934.25,116444.98,116955.695,117466.42,117466.42,117466.42,117466.42,117466.42,115551.208984375,116189.61328125,116828.017578125,117466.421875,117466.421875,117466.421875,117466.421875,0.018138218001800068,516.8035714285782,112629.07,1.0,1.0,0.0,0.0
2025-09-22 02:00:00,114273.44,114618.89,114150.0,114187.81,895.13507,102380826.5907734,114187.81,116581.26,115219.72,115560.1,115900.49,116240.875,116581.26,116751.445,116921.64,117091.83,117262.02,115304.81640625,115730.296875,116155.77734375,116581.2578125,116793.99609375,117006.734375,117219.47265625,0.018180221974811065,91.17410714287165,112336.62,1.0,1.0,0.0,0.0
2025-09-22 03:00:00,114187.8,114654.36,114187.8,114649.89,326.66818,37374145.3312142,114649.89,117402.43,115360.65,115871.09,116381.54,116891.984,117402.43,117572.58,117742.73,117912.875,118083.02,115488.259765625,116126.31640625,116764.373046875,117402.4296875,117615.115234375,117827.80078125,118040.486328125,0.024136207693868084,516.5220424107275,112792.16,1.0,1.0,0.0,0.0
2025-09-22 04:00:00,114649.89,114649.9,114397.32,114433.53,208.01066,23816481.7496539,114433.53,117371.45,116691.04,116861.14,117031.25,117201.35,117371.45,117371.45,117371.45,117371.45,117371.45,116733.56640625,116946.1953125,117158.82421875,117371.453125,117371.453125,117371.453125,117371.453125,0.006027926356456946,516.3858816964441,112876.97,1.0,1.0,0.0,0.0
2025-09-22 05:00:00,114433.53,114551.8,113623.0,113691.19,753.79586,86084230.7075343,113691.19,117333.55,116653.35,116823.4,116993.45,117163.5,117333.55,117333.55,117333.55,117333.55,117333.55,116695.865234375,116908.42578125,117120.986328125,117333.546875,117333.546875,117333.546875,117333.546875,0.006033381741754048,273.2921316964456,112738.65,1.0,1.0,0.0,0.0
2025-09-22 06:00:00,113691.18,113698.38,111800.0,112800.77,5199.12797,586251656.1677698,112800.77,116435.05,115075.22,115415.18,115755.13,116095.09,116435.05,116605.02,116775.0,116944.98,117114.95,115160.2109375,115585.15625,116010.1015625,116435.046875,116647.517578125,116859.98828125,117072.458984375,0.01802990379351728,30.353236607152507,113130.63,1.0,1.0,1.0,1.0
2025-09-22 07:00:00,112800.77,112999.0,112476.17,112519.99,1129.8684,127377912.8870488,112519.99,117229.72,117229.72,117229.72,117229.72,117229.72,117229.72,117229.72,117229.72,117229.72,117229.72,117229.71875,117229.71875,117229.71875,117229.71875,117229.71875,117229.71875,117229.71875,0.0,151.69503348215432,112933.16,1.0,1.0,1.0,1.0
2025-09-22 08:00:00,112520.0,112780.0,112452.0,112629.07,810.01414,91225046.9767791,112629.07,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,117173.375,0.0,485.1891741071632,112815.5,1.0,1.0,1.0,1.0
2025-09-22 09:00:00,112629.06,112662.87,112173.52,112336.62,1219.89658,137027640.3057081,112336.62,117114.4,117114.4,117114.4,117114.4,117114.4,117114.4,117114.4,117114.4,117114.4,117114.4,117114.3984375,117114.3984375,117114.3984375,117114.3984375,117114.3984375,117114.3984375,117114.3984375,0.0,333.39927455358577,112600.68,1.0,1.0,1.0,1.0
2025-09-22 10:00:00,112336.62,112848.33,112262.22,112792.16,523.20588,58875283.2744775,112792.16,117060.75,116382.14,116551.79,116721.445,116891.09,117060.75,117230.41,117400.055,117569.71,117739.36,116424.55078125,116636.6171875,116848.68359375,117060.75,117272.81640625,117484.8828125,117696.94921875,0.012075043866181322,242.36160714286515,112398.66,1.0,1.0,0.0,0.0
2025-09-22 11:00:00,112792.16,112976.02,112683.49,112876.97,499.11385,56316864.2639765,112876.97,117007.87,117007.87,117007.87,117007.87,117007.87,117007.87,117177.445,117347.02,117516.59,117686.17,117007.8671875,117007.8671875,117007.8671875,117007.8671875,117219.837890625,117431.80859375,117643.779296875,0.00603317563250734,484.5044642857283,112429.13,1.0,1.0,0.0,0.0
2025-09-22 12:00:00,112876.97,112876.97,112520.0,112738.65,504.05132,56785656.3665213,112738.65,116103.24,116103.24,116103.24,116103.24,116103.24,116103.24,116272.734,116442.23,116611.72,116781.21,116103.2421875,116103.2421875,116103.2421875,116103.2421875,116315.107421875,116526.97265625,116738.837890625,0.00604665728410521,393.466796875017,112122.9,1.0,1.0,0.0,0.0
2025-09-22 13:00:00,112738.64,113148.29,112380.0,113130.63,813.72754,91779187.3833876,113130.63,116902.15,116224.46,116393.88,116563.305,116732.73,116902.15,116902.15,116902.15,116902.15,116902.15,116266.81640625,116478.59375,116690.37109375,116902.1484375,116902.1484375,116902.1484375,116902.1484375,0.006008833156531882,272.2859933035845,112781.88,1.0,1.0,0.0,0.0
2025-09-22 14:00:00,113130.63,113432.76,112754.15,112933.16,1386.14648,156796730.5125574,112933.16,116850.58,116173.19,116342.53,116511.88,116681.23,116850.58,116850.58,116850.58,116850.58,116850.58,116215.521484375,116427.20703125,116638.892578125,116850.578125,116850.578125,116850.578125,116850.578125,0.005996199742958284,151.2039620535883,112969.99,1.0,1.0,0.0,0.0
2025-09-22 15:00:00,112933.16,113024.23,112576.42,112815.5,609.57711,68746776.7686642,112815.5,116800.18,116800.18,116800.18,116800.18,116800.18,116800.18,116800.18,116800.18,116800.18,116800.18,116800.1796875,116800.1796875,116800.1796875,116800.1796875,116800.1796875,116800.1796875,116800.1796875,0.0,181.36607142858625,112643.25,1.0,1.0,0.0,0.0
2025-09-22 16:00:00,112815.5,112888.0,112585.87,112600.68,359.00005,40476483.1522448,112600.68,116750.04,116073.23,116242.43,116411.63,116580.836,116750.04,116750.04,116750.04,116750.04,116750.04,116115.52734375,116327.03125,116538.53515625,116750.0390625,116750.0390625,116750.0390625,116750.0390625,0.006008047510279314,483.4375000000166,112650.99,1.0,1.0,0.0,0.0
2025-09-22 17:00:00,112600.69,112622.95,112250.89,112398.66,595.0948,66896401.7167371,112398.66,116697.49,116020.984,116190.11,116359.24,116528.37,116697.49,116697.49,116697.49,116697.49,116697.49,116063.267578125,116274.67578125,116486.083984375,116697.4921875,116697.4921875,116697.4921875,116697.4921875,0.0060190033935576676,302.0117187500132,112395.32,1.0,1.0,0.0,0.0
2025-09-22 18:00:00,112398.65,112816.55,112345.54,112429.13,470.04903,52912790.7411297,112429.13,115796.1,115796.1,115796.1,115796.1,115796.1,115796.1,115965.15,116134.195,116303.234,116472.28,115796.1015625,115796.1015625,115796.1015625,115796.1015625,116007.408203125,116218.71484375,116430.021484375,0.006028885734471765,2.3764813868843513e-11,112156.66,1.0,1.0,0.0,0.0
2025-09-22 19:00:00,112429.12,112600.87,111936.4,112122.9,1307.37365,146776753.307886,112122.9,116583.78,116583.78,116583.78,116583.78,116583.78,116583.78,116752.74,116921.7,117090.67,117259.63,116583.78125,116583.78125,116583.78125,116583.78125,116794.984375,117006.1875,117217.390625,0.006044541622053041,452.5767299107276,111811.88,1.0,1.0,0.0,0.0
2025-09-22 20:00:00,112122.9,112977.41,111975.28,112781.88,596.84005,67075083.9870225,112781.88,115690.65,115690.65,115690.65,115690.65,115690.65,115690.65,115859.54,116028.43,116197.33,116366.22,115690.6484375,115690.6484375,115690.6484375,115690.6484375,115901.763671875,116112.87890625,116323.994140625,0.006013622686809924,301.59179687502035,112339.99,1.0,1.0,0.0,0.0
2025-09-22 21:00:00,112781.87,112970.0,112602.79,112969.99,293.31156,33074925.4786085,112969.99,115645.92,115645.92,115645.92,115645.92,115645.92,115645.92,115645.92,115645.92,115645.92,115645.92,115645.921875,115645.921875,115645.921875,115645.921875,115645.921875,115645.921875,115645.921875,0.0,90.44196428572737,112442.3,1.0,1.0,0.0,0.0
2025-09-22 22:00:00,112969.99,112970.0,112594.33,112643.25,289.60715,32646911.0027458,112643.25,116441.17,115766.16,115934.91,116103.664,116272.414,116441.17,116441.17,116441.17,116441.17,116441.17,115808.341796875,116019.28515625,116230.228515625,116441.171875,116441.171875,116441.171875,116441.171875,0.005991328174815631,150.67382812501097,112665.44,1.0,1.0,0.0,0.0
2025-09-22 23:00:00,112643.25,112739.14,112592.2,112650.99,135.31095,15244940.8306451,112650.99,116393.484,116393.484,116393.484,116393.484,116393.484,116393.484,116393.484,116393.484,116393.484,116393.484,116393.484375,116393.484375,116393.484375,116393.484375,116393.484375,116393.484375,116393.484375,0.0,180.7366071428767,112974.96,1.0,1.0,1.0,1.0
2025-09-23 00:00:00,112650.99,112833.09,112385.23,112395.32,400.92095,45148915.2800005,112395.32,115502.34,115502.34,115502.34,115502.34,115502.34,115502.34,115670.96,115839.58,116008.19,116176.805,115502.34375,115502.34375,115502.34375,115502.34375,115713.11328125,115923.8828125,116134.65234375,0.0059639239737367,270.99079241073304,113090.13,1.0,1.0,1.0,1.0
2025-09-23 01:00:00,112395.32,112502.29,112138.88,112156.66,439.66589,49386019.7553833,112156.66,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,116292.0,0.0,300.9626116071613,113133.84,1.0,1.0,1.0,1.0
2025-09-23 02:00:00,112156.66,112487.38,111674.0,111811.88,717.47413,80410237.8471528,111811.88,115392.34,115392.34,115392.34,115392.34,115392.34,115392.34,115560.8,115729.26,115897.71,116066.17,115392.34375,115392.34375,115392.34375,115392.34375,115602.9140625,115813.484375,116024.0546875,0.0059665408178742945,30.081473214302346,112934.47,1.0,1.0,1.0,1.0
2025-09-23 03:00:00,111811.88,112446.97,111478.0,112339.99,840.03485,94098697.1585608,112339.99,116187.984,116187.984,116187.984,116187.984,116187.984,116187.984,116356.375,116524.76,116693.15,116861.53,116187.984375,116187.984375,116187.984375,116187.984375,116398.46875,116608.953125,116819.4375,0.005962210580713418,481.1102120535932,112969.32,1.0,1.0,1.0,1.0
2025-09-23 04:00:00,112339.99,112469.21,111876.15,112442.3,530.4818,59529168.1992302,112442.3,115300.39,115300.39,115300.39,115300.39,115300.39,115300.39,115468.71,115637.03,115805.36,115973.68,115300.390625,115300.390625,115300.390625,115300.390625,115510.79296875,115721.1953125,115931.59765625,0.005959576565781809,480.91824776787814,112975.99,1.0,1.0,1.0,1.0
2025-09-23 05:00:00,112442.29,112894.49,112413.01,112665.44,645.16259,72693728.579132,112665.44,116100.086,115427.04,115595.305,115763.56,115931.83,116100.086,116100.086,116100.086,116100.086,116100.086,115469.107421875,115679.43359375,115889.759765625,116100.0859375,116100.0859375,116100.0859375,116100.0859375,0.005959277461811483,630.9785156250109,112941.02,1.0,1.0,1.0,1.0
2025-09-23 06:00:00,112665.44,113111.89,112616.93,112974.96,574.99132,64927265.2697501,112974.96,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,116064.25,0.0,180.2243303571557,112952.31,1.0,1.0,0.0,0.0
2025-09-23 07:00:00,112974.97,113114.01,112882.48,113090.13,754.18067,85218998.4135918,113090.13,116028.34,116028.34,116028.34,116028.34,116028.34,116028.34,116028.34,116028.34,116028.34,116028.34,116028.34375,116028.34375,116028.34375,116028.34375,116028.34375,116028.34375,116028.34375,0.0,180.16908482144623,112652.91,1.0,1.0,0.0,0.0
2025-09-23 08:00:00,113090.13,113177.72,112936.98,113133.84,657.66339,74371534.1201129,113133.84,115997.234,115997.234,115997.234,115997.234,115997.234,115997.234,115997.234,115997.234,115997.234,115997.234,115997.234375,115997.234375,115997.234375,115997.234375,115997.234375,115997.234375,115997.234375,0.0,450.29854910715693,112882.19,1.0,1.0,0.0,0.0
2025-09-23 09:00:00,113133.84,113281.5,112888.0,112934.47,430.99222,48743650.3713965,112934.47,115964.086,115964.086,115964.086,115964.086,115964.086,115964.086,115964.086,115964.086,115964.086,115964.086,115964.0859375,115964.0859375,115964.0859375,115964.0859375,115964.0859375,115964.0859375,115964.0859375,0.0,330.1250000000213,112823.63,1.0,1.0,0.0,0.0
2025-09-23 10:00:00,112934.48,113006.56,112828.62,112969.32,382.87944,43233912.7504768,112969.32,115929.02,115929.02,115929.02,115929.02,115929.02,115929.02,115929.02,115929.02,115929.02,115929.02,115929.0234375,115929.0234375,115929.0234375,115929.0234375,115929.0234375,115929.0234375,115929.0234375,0.0,570.0438058035837,111957.76,1.0,1.0,0.0,0.0
2025-09-23 11:00:00,112969.32,113081.35,112683.33,112975.99,343.04129,38719768.9438372,112975.99,115900.164,115900.164,115900.164,115900.164,115900.164,115900.164,115900.164,115900.164,115900.164,115900.164,115900.1640625,115900.1640625,115900.1640625,115900.1640625,115900.1640625,115900.1640625,115900.1640625,0.0,449.92187500001484,111780.1,1.0,1.0,0.0,0.0
2025-09-23 12:00:00,112975.99,113049.9,112811.4,112941.02,342.98937,38738873.0541251,112941.02,115872.445,115872.445,115872.445,115872.445,115872.445,115872.445,115872.445,115872.445,115872.445,115872.445,115872.4453125,115872.4453125,115872.4453125,115872.4453125,115872.4453125,115872.4453125,115872.4453125,0.0,479.802176339303,111655.29,1.0,1.0,0.0,0.0
2025-09-23 13:00:00,112941.01,113024.31,112722.78,112952.31,426.02927,48090463.1063101,112952.31,115848.02,115848.02,115848.02,115848.02,115848.02,115848.02,115848.02,115848.02,115848.02,115848.02,115848.0234375,115848.0234375,115848.0234375,115848.0234375,115848.0234375,115848.0234375,115848.0234375,0.0,449.719587053586,111985.77,1.0,1.0,0.0,0.0
2025-09-23 14:00:00,112952.32,113290.5,112571.81,112652.91,713.09459,80499403.2208129,112652.91,115817.78,115817.78,115817.78,115817.78,115817.78,115817.78,115817.78,115817.78,115817.78,115817.78,115817.78125,115817.78125,115817.78125,115817.78125,115817.78125,115817.78125,115817.78125,0.0,149.86746651787655,112161.54,1.0,1.0,0.0,0.0
2025-09-23 15:00:00,112652.91,113072.89,112496.61,112882.19,466.71943,52664498.1462936,112882.19,115788.74,115788.74,115788.74,115788.74,115788.74,115788.74,115788.74,115788.74,115788.74,115788.74,115788.7421875,115788.7421875,115788.7421875,115788.7421875,115788.7421875,115788.7421875,115788.7421875,0.0,149.82979910715574,112159.23,1.0,1.0,0.0,0.0
2025-09-23 16:00:00,112882.2,112958.58,112486.37,112823.63,531.06975,59859106.4615869,112823.63,115757.4,115757.4,115757.4,115757.4,115757.4,115757.4,115757.4,115757.4,115757.4,115757.4,115757.3984375,115757.3984375,115757.3984375,115757.3984375,115757.3984375,115757.3984375,115757.3984375,0.0,449.3694196428789,111998.8,1.0,1.0,0.0,0.0
2025-09-23 17:00:00,112823.62,112823.62,111888.0,111957.76,587.62346,65978067.9467334,111957.76,115716.08,115716.08,115716.08,115716.08,115716.08,115716.08,115716.08,115716.08,115716.08,115716.08,115716.078125,115716.078125,115716.078125,115716.078125,115716.078125,115716.078125,115716.078125,0.0,449.2075892857246,112230.72,1.0,1.0,1.0,1.0
2025-09-23 18:00:00,111957.76,112200.0,111686.9,111780.1,710.40527,79512336.2631182,111780.1,115671.74,115671.74,115671.74,115671.74,115671.74,115671.74,115671.74,115671.74,115671.74,115671.74,115671.7421875,115671.7421875,115671.7421875,115671.7421875,115671.7421875,115671.7421875,115671.7421875,0.0,538.8420758928747,112451.26,1.0,1.0,1.0,1.0
2025-09-23 19:00:00,111780.09,111979.27,111540.2,111655.29,565.08344,63141994.0471009,111655.29,115627.13,115627.13,115627.13,115627.13,115627.13,115627.13,115627.13,115627.13,115627.13,115627.13,115627.1328125,115627.1328125,115627.1328125,115627.1328125,115627.1328125,115627.1328125,115627.1328125,0.0,448.86300223216585,112111.62,1.0,1.0,1.0,1.0
2025-09-23 20:00:00,111655.29,111994.99,111458.73,111985.77,495.90964,55417986.1934124,111985.77,115586.445,115586.445,115586.445,115586.445,115586.445,115586.445,115586.445,115586.445,115586.445,115586.445,115586.4453125,115586.4453125,115586.4453125,115586.4453125,115586.4453125,115586.4453125,115586.4453125,0.0,538.4461495535884,111683.09,1.0,1.0,0.0,0.0
2025-09-23 21:00:00,111985.78,112202.24,111893.44,112161.54,270.56814,30314187.1071843,112161.54,115549.52,115549.52,115549.52,115549.52,115549.52,115549.52,115549.52,115549.52,115549.52,115549.52,115549.5234375,115549.5234375,115549.5234375,115549.5234375,115549.5234375,115549.5234375,115549.5234375,0.0,687.7940848214365,112161.93,1.0,1.0,0.0,0.0
2025-09-23 22:00:00,112161.53,112213.95,112002.16,112159.23,231.71626,25984150.8619434,112159.23,115511.19,115511.19,115511.19,115511.19,115511.19,115511.19,115511.19,115511.19,115511.19,115511.19,115511.1875,115511.1875,115511.1875,115511.1875,115511.1875,115511.1875,115511.1875,0.0,149.47126116073377,112636.84,1.0,1.0,1.0,1.0
2025-09-23 23:00:00,112159.24,112220.54,111879.73,111998.8,242.62314,27186837.176457,111998.8,115469.4,115469.4,115469.4,115469.4,115469.4,115469.4,115469.4,115469.4,115469.4,115469.4,115469.3984375,115469.3984375,115469.3984375,115469.3984375,115469.3984375,115469.3984375,115469.3984375,0.0,567.7840401785826,112596.69,1.0,1.0,1.0,1.0
2025-09-24 00:00:00,111998.8,112380.0,111816.86,112230.72,457.37128,51293186.059347,112230.72,115430.39,115430.39,115430.39,115430.39,115430.39,115430.39,115597.68,115764.97,115932.266,116099.555,115430.390625,115430.390625,115430.390625,115430.390625,115639.50390625,115848.6171875,116057.73046875,0.005943711332047296,597.4651227678697,112583.54,1.0,1.0,1.0,1.0
2025-09-24 01:00:00,112230.73,112500.0,112140.0,112451.26,263.95045,29657323.7146537,112451.26,115390.86,115390.86,115390.86,115390.86,115390.86,115390.86,115390.86,115390.86,115390.86,115390.86,115390.859375,115390.859375,115390.859375,115390.859375,115390.859375,115390.859375,115390.859375,0.0,447.9464285714439,112622.8,1.0,1.0,1.0,1.0
2025-09-24 02:00:00,112451.25,112500.0,111896.43,112111.62,1045.64078,117252413.6710988,112111.62,116186.37,115517.67,115684.84,115852.02,116019.195,116186.37,116186.37,116186.37,116186.37,116186.37,115559.466796875,115768.43359375,115977.400390625,116186.3671875,116186.3671875,116186.3671875,116186.3671875,0.005931564790048456,686.6088169643065,112735.06,1.0,1.0,1.0,1.0
2025-09-24 03:00:00,112111.62,112223.15,111683.09,111683.09,1081.07058,121028792.3379697,111683.09,116141.19,115472.75,115639.86,115806.97,115974.08,116141.19,116141.19,116141.19,116141.19,116141.19,115514.52734375,115723.4140625,115932.30078125,116141.1875,116141.1875,116141.1875,116141.1875,0.005918414924193821,626.6601562500107,112941.98,1.0,1.0,1.0,1.0
2025-09-24 04:00:00,111683.1,112374.32,111042.66,112161.93,1377.98323,153932910.2615616,112161.93,115265.336,115265.336,115265.336,115265.336,115265.336,115265.336,115432.39,115599.44,115766.49,115933.54,115265.3359375,115265.3359375,115265.3359375,115265.3359375,115474.150390625,115682.96484375,115891.779296875,0.005911760748038609,477.28850446430096,113029.46,1.0,1.0,1.0,1.0
2025-09-24 05:00:00,112161.94,112666.74,112133.83,112636.84,480.95742,54069714.0978348,112636.84,115228.7,114560.71,114727.71,114894.7,115061.7,115228.7,115395.7,115562.7,115729.695,115896.695,114602.458984375,114811.20703125,115019.955078125,115228.703125,115437.451171875,115646.19921875,115854.947265625,0.011815479104266544,447.3158482142978,113070.69,1.0,1.0,1.0,1.0
2025-09-24 06:00:00,112636.85,112779.37,112535.78,112596.69,508.56699,57286436.1025421,112596.69,115191.87,115191.87,115191.87,115191.87,115191.87,115191.87,115358.81,115525.76,115692.7,115859.65,115191.8671875,115191.8671875,115191.8671875,115191.8671875,115400.548828125,115609.23046875,115817.912109375,0.0059188071611245945,178.86830357144498,112823.62,1.0,1.0,1.0,1.0
2025-09-24 07:00:00,112596.7,112742.06,112459.44,112583.54,538.1822,60589096.2365007,112583.54,115154.414,115154.414,115154.414,115154.414,115154.414,115154.414,115321.305,115488.195,115655.08,115821.97,115154.4140625,115154.4140625,115154.4140625,115154.4140625,115363.025390625,115571.63671875,115780.248046875,0.005870127775397676,149.00948660716116,113720.64,1.0,1.0,1.0,1.0
2025-09-24 08:00:00,112583.54,112636.85,112405.62,112622.8,369.32812,41557041.7300714,112622.8,115950.95,115950.95,115950.95,115950.95,115950.95,115950.95,115950.95,115950.95,115950.95,115950.95,115950.953125,115950.953125,115950.953125,115950.953125,115950.953125,115950.953125,115950.953125,0.0,625.6347656250122,113346.41,1.0,1.0,1.0,1.0
2025-09-24 09:00:00,112622.81,112837.42,112501.38,112735.06,247.34844,27865163.8149905,112735.06,115914.15,115914.15,115914.15,115914.15,115914.15,115914.15,115914.15,115914.15,115914.15,115914.15,115914.1484375,115914.1484375,115914.1484375,115914.1484375,115914.1484375,115914.1484375,115914.1484375,0.0,714.78348214287,113732.01,1.0,1.0,1.0,1.0
